Date,Open,High,Low,Close,Volume,LogReturn,MA_5,MA_21,Volatility_21,RSI
2010-03-17,30.28128651221428,30.454282462688766,30.18037335346972,30.31011962890625,72017100.0,0.7018121916865896,0.4177262566743278,1.057823303677588,-0.3399693356546329,1.161031239950302
2010-03-18,30.252463767499425,30.295710703756374,29.935304903332234,30.0794677734375,73867900.0,-0.5327056746980493,0.1688432898227798,0.8805877731224353,-0.30861421232620706,0.7930613980105649
2010-03-19,29.69021797180176,30.180369900781653,29.64697105138867,29.69021797180176,65993900.0,-0.8941314341045647,-0.135862155944955,0.614188720668532,-0.24519958116003512,0.23290214481576546
2010-03-22,29.387488900864483,29.82718441141024,29.315406091943373,29.7983512878418,57583400.0,0.22380233636969937,0.2088412521873153,0.8080521771809105,-0.2756086346451495,0.3549145808672609
2010-03-23,29.834383584964915,30.029002994093297,29.69743040802744,30.00737953186035,50528500.0,0.4489130672040391,0.024640573027963703,0.8987280799973711,-0.2702517995927133,0.5865448725313319
2010-03-24,29.69022258384856,29.812761959967183,29.560476303100582,29.560476303100582,65081100.0,-1.0269870130399197,-0.7891424748670463,1.0309757690872208,-0.3762273864343554,-0.03283141662328062
2010-03-25,29.805552684094028,29.9136755026493,29.42352349130639,29.481189727783203,72397600.0,-0.20035418234603292,-0.632697463972062,0.8369022907989895,-0.3817391181062868,-0.1345708236549695
2010-03-26,29.72625921445737,29.834379259624324,29.373060467687477,29.625343322753903,69798700.0,0.30716311838370797,-0.06722222562694095,1.0451578922994378,-0.41725157084279985,0.050373417068796764
2010-03-29,29.935286640144625,30.17315564314877,29.87041352565953,30.15873908996582,57961300.0,1.1772394710179102,0.3815811838662104,1.1685225402595254,-0.36626573249177247,0.6546401970792163
2010-03-30,30.23084012361505,30.36058644278888,30.07226342770792,30.274089813232425,50327500.0,0.23601825954357053,0.28136700920365,0.9627915230824939,-0.4235665973780996,0.7712048122170315
2010-03-31,30.173174450194377,30.439873976122808,30.158757888025534,30.360584259033203,52858500.0,0.17129868036399148,0.8454259127253493,0.8290127491712012,-0.4475449417665935,0.859955195477913
2010-04-01,30.80748372156348,31.153472900390625,30.80748372156348,31.153472900390625,96281100.0,1.7097473245286539,1.7445518619990454,1.2178361059545935,-0.2923498330320464,1.5419081006924626
2010-05-04,29.827174369556825,29.84879783011423,28.99824021894664,29.07752990722656,159998800.0,-3.1718822022066346,-0.9088075173296988,-1.1970701789423588,0.3661177285238472,-1.4672458439378573
2010-05-05,28.529720452771627,29.019869742431247,28.27743477829287,28.55134391784668,131994700.0,-1.2455044290509698,-1.7507458188059926,-1.533676206801682,0.3936185227118376,-1.7672272981172186
2010-05-06,28.33509186733526,28.65945473741968,26.367277440353128,27.383621215820312,225063100.0,-2.822178704492934,-3.586010684386471,-2.0572135786019654,0.6252581281943849,-2.292514131354322
2010-05-07,27.65032945385364,27.996318642314492,26.850228252553947,27.52779006958008,191265100.0,0.3322055854168422,-3.0393696475172516,-2.028717152442593,0.6316803025540768,-2.1326241437142888
2010-05-10,29.28656573041386,29.57488861873712,29.113569797678245,29.5100154876709,187916400.0,4.645600837859842,-1.0153948811280729,-1.0247414667288803,1.406839869148891,-0.4368148724508859
2010-05-11,28.83245688609305,29.40910547387944,28.76037684374876,28.976619720458984,119869600.0,-1.2440768783995635,-0.10793536363938543,-1.1866182597772557,1.4316037554542802,-0.731258754223391
2010-05-12,29.221698773784503,29.387485088277757,29.120785604064928,29.33702850341797,73936600.0,0.8093047665460442,0.8593076137196677,-0.9578294193109499,1.4619397135893375,-0.4849693427006398
2010-05-13,29.33702518160241,29.502811477323768,29.0414926110248,29.0631160736084,71622500.0,-0.6495795244147289,1.8819968755983698,-1.3388313247702255,1.424937171829119,-0.6432987490067783
2010-05-14,28.854083687948386,28.87570990289621,28.1837287677969,28.464847564697266,113085000.0,-1.415823637223705,1.0591618437908403,-1.5817631091545057,1.457789526099188,-0.9712181886047935
2010-05-17,28.39997195266817,28.59458862255241,27.67916050970378,28.29184913635254,101708500.0,-0.4291917364924532,-1.3296524021323546,-1.2076627194456042,1.37752205248088,-1.0623930472198135
2010-05-18,28.57296785905395,28.68109068558624,27.607080324226704,27.70078659057617,113529000.0,-1.4368235869125576,-1.420382432257657,-1.4786906861704852,1.4137694784137007,-1.3613377958216968
2010-05-19,27.318759918100863,27.60708289962105,26.929521005886755,27.43408966064453,129633400.0,-0.6692945000199316,-2.1163909764955857,-1.8183009761162676,1.3808101038739744,-1.4888622044195527
2010-05-20,26.38890559962989,26.71327127717683,25.949210208919283,26.071746826171875,174383500.0,-3.437839626432556,-3.428885104177159,-2.573616748921242,1.6176440937357082,-2.041058850158055
2010-05-21,25.740167524399222,26.943923669095685,25.711334416216623,26.91509056091309,169452900.0,2.115996941404924,-1.7663810335847612,-2.135813794968873,1.7773179855864703,-1.3667846118895193
2010-05-24,26.936717313954137,27.12412979040162,26.597937875213784,26.63397789001465,90936400.0,-0.7246476724616435,-1.905458510850096,-2.3870986552218563,1.761882718288608,-1.484916201241345
2010-05-25,25.56718613214128,26.388910845493044,25.37977359244622,26.34566116333008,144257100.0,-0.7504688135060325,-1.5823765254390656,-2.559599809957794,1.7567273558902747,-1.6056191077571262
2010-05-26,26.61956921816973,27.044848118000736,26.26637036928864,26.33124351501465,128281900.0,-0.056867596642183764,-1.2940939818787283,-1.991074110017427,1.662226735923005,-1.611850512761421
2010-05-27,27.36200337554244,27.97469478905146,27.16017703916081,27.92423820495605,147181800.0,3.921264863330944,2.169995118280818,-1.1931684169876386,2.08406083420311,-0.43441710587959725
2010-05-28,27.76565573402584,27.816112312553333,27.333167239919387,27.462913513183597,113223700.0,-1.1379337002534058,0.6382998306105622,-1.71624432517863,2.054578597784036,-0.6773641600975094
2010-06-30,27.398058160163632,27.64475689875323,27.006244795955265,27.07880210876465,84176700.0,-0.46815151153511025,-1.9269318851515094,0.10888709777536697,0.8839678379672024,-0.8958705330345766
2010-07-01,27.209407013989157,27.31098835731327,26.6724734977108,27.27470970153809,113344200.0,0.4635682487501121,-1.1369374510974921,-0.32249544795558116,0.7022566558693988,-0.7198854863612714
2010-07-02,27.35452944301192,27.543180148518143,27.158621344283617,27.39080810546875,63854500.0,0.26487869020159177,-1.3734197837315374,-0.19774924138748293,0.7053578980087827,-0.6137310872045454
2010-08-04,30.677704012986077,30.786542767604548,30.47454129010839,30.713985443115234,55875600.0,0.07503721784021672,0.910220619432416,1.5618953934327555,0.07618113532246576,1.270871312920552
2010-08-05,30.48905484393551,30.61966024890084,30.380216083836185,30.57612419128418,43650600.0,-0.3219983727310602,0.7144175194534924,1.1440590483088877,0.01979161084940832,1.0736985064523252
2010-08-06,30.37296332027454,30.612404732134163,30.184309826921076,30.5325927734375,65731600.0,-0.115736220948321,0.5164576544287,1.0450310902798725,0.024019585416974444,1.0096560546846045
2010-08-09,30.735747199624715,30.75751383993352,30.590629805836556,30.692211151123047,27051000.0,0.3297370832535842,-0.12481874522651627,0.9361925739790687,0.0057052072681071184,1.1489217394543632
2010-08-10,30.15527848731109,30.467279895485675,30.053694380558056,30.271371841430664,68735400.0,-0.9465567758341684,-0.4118160079194047,0.844774948435874,0.041364220897705896,0.5283395267886348
2010-08-11,29.640120765294864,29.640120765294864,29.25556193027385,29.306352615356445,92778600.0,-2.1940650862346938,-1.4799313702745087,0.14848979232789006,0.262306326990152,-0.5481635534027394
2010-08-12,29.03062233240932,29.44420786870664,29.001601068292835,29.35713577270508,43919400.0,0.09603661701433978,-1.2831532903496117,0.2075735960376139,0.26147937471451765,-0.49127548751118977
2010-08-13,29.480494557932715,29.61835459567474,29.39342243820479,29.516773223876957,28672700.0,0.34375145056830647,-1.0668625396512763,0.3689218837896955,0.25976872762112124,-0.30832107462501096
2010-08-16,29.50226653382737,29.82152272685249,29.42970918883062,29.79250144958496,34651900.0,0.6037658641271302,-0.9378712861265466,0.9968948775026276,0.050038525052830435,-0.00306561934735517
2010-08-17,30.0899897022891,30.27138582488716,29.97389629454175,30.104501724243164,39414300.0,0.6789142858938098,-0.17272702225734157,0.9542456037683771,0.039136156901288514,0.3178028406832813
2010-08-18,30.039190332151883,30.235095652228843,29.8940729224156,30.08272361755371,38009500.0,-0.06869602318789872,0.8277300055451432,0.5747395069646697,-0.06255165869513676,0.29031625277623824
2010-08-19,30.089988174083544,30.177057533500697,29.661893235778734,29.85054397583008,56729300.0,-0.5400293336578325,0.5283200529115039,0.6149082618385617,-0.07569925506511263,-0.004394931234973225
2010-08-20,29.741703051760258,29.785236340329583,29.52402553737533,29.76346969604492,54134900.0,-0.21615535401197186,0.26475985186399353,0.09629599654047222,-0.28933467590831763,-0.11350135044150624
2010-08-23,29.83602548362188,29.93760684222457,29.48049072851244,29.49500274658203,44767900.0,-0.6281297794269539,-0.31511997961627314,-0.15552491856899023,-0.28118226324678036,-0.4410114435172049
2010-08-24,29.146727574775717,29.26282375010673,28.885519483936424,29.117706298828125,80709600.0,-0.8840142140958481,-1.050824111644011,-0.4670436719790955,-0.2593600032337756,-0.8540366247241266
